month,countries,value,country_code
1968-06,China,na,156
1968-06,Hong Kong,2741,344
1968-06,Japan,492,392
1968-06,United Kingdom,663,826
1968-06,France,na,250
1968-06,Germany,na,276
1968-07,Malaysia,11636,458
1968-07,Indonesia,3512,360
1968-07,Thailand,3427,764
1968-07,Philippines,779,608
1968-07,Vietnam,na,704
1968-07,China,na,156
1968-07,Hong Kong,3054,344
1968-07,Japan,421,392
1968-07,United Kingdom,2219,826
1968-07,France,na,250
1968-07,Germany,na,276
1968-08,Malaysia,14280,458
1968-08,Indonesia,4087,360
1968-08,Thailand,3495,764
1968-08,Philippines,811,608
1968-08,Vietnam,na,704
1968-08,China,na,156
1968-08,Hong Kong,3167,344
1968-08,Japan,724,392
1968-08,United Kingdom,984,826
1968-08,France,na,250
1968-08,Germany,na,276
1968-09,Malaysia,12536,458
1968-09,Indonesia,3046,360
1968-09,Thailand,2998,764
1968-09,Philippines,624,608
1968-09,Vietnam,na,704
1968-09,China,na,156
1968-09,Hong Kong,2850,344
1968-09,Japan,566,392
1968-09,United Kingdom,873,826
1968-09,France,na,250
1968-09,Germany,na,276
1968-10,Malaysia,12118,458
1968-10,Indonesia,3509,360
1968-10,Thailand,4642,764
1968-10,Philippines,851,608
1968-10,Vietnam,na,704
1968-10,China,na,156
1968-10,Hong Kong,3454,344
1968-10,Japan,561,392
1968-10,United Kingdom,977,826
1968-10,France,na,250
1968-10,Germany,na,276
1968-11,Malaysia,12333,458
1968-11,Indonesia,3511,360
1968-11,Thailand,3772,764
1968-11,Philippines,1102,608
1968-11,Vietnam,na,704
1968-11,China,na,156
1968-11,Hong Kong,3351,344
1968-11,Japan,627,392
1968-11,United Kingdom,816,826
1968-11,France,na,250
1968-11,Germany,na,276
1968-12,Malaysia,14630,458
1968-12,Indonesia,3773,360
1968-12,Thailand,3694,764
1968-12,Philippines,911,608
1968-12,Vietnam,na,704
1968-12,China,na,156
1968-12,Hong Kong,3379,344
1968-12,Japan,620,392
1968-12,United Kingdom,1672,826
1968-12,France,na,250
1968-12,Germany,na,276
1969-01,Malaysia,13733,458
1969-01,Indonesia,4179,360
1969-01,Thailand,3507,764
1969-01,Philippines,667,608
1969-01,Vietnam,na,704
1969-01,China,na,156
1969-01,Hong Kong,2463,344
1969-01,Japan,596,392
1969-01,United Kingdom,929,826
1969-01,France,na,250
1969-01,Germany,na,276
1969-02,Malaysia,13082,458
1969-02,Indonesia,4092,360
1969-02,Thailand,3586,764
1969-02,Philippines,863,608
1969-02,Vietnam,na,704
1969-02,China,na,156
1969-02,Hong Kong,2409,344
1969-02,Japan,568,392
1969-02,United Kingdom,671,826
1969-02,France,na,250
1969-02,Germany,na,276
1969-03,Malaysia,13097,458
1969-03,Indonesia,4849,360
1969-03,Thailand,3741,764
1969-03,Philippines,914,608
1969-03,Vietnam,na,704
1969-03,China,na,156
1969-03,Hong Kong,2751,344
1969-03,Japan,711,392
1969-03,United Kingdom,971,826
1969-03,France,na,250
1969-03,Germany,na,276
1969-04,Malaysia,15161,458
1969-04,Indonesia,5988,360
1969-04,Thailand,4384,764
1969-04,Philippines,1000,608
1969-04,Vietnam,na,704
1969-04,China,na,156
1969-04,Hong Kong,3638,344
1969-04,Japan,769,392
1969-04,United Kingdom,745,826
1969-04,France,na,250
1969-04,Germany,na,276
1969-05,Malaysia,11947,458
1969-05,Indonesia,5191,360
1969-05,Thailand,5106,764
1969-05,Philippines,1333,608
1969-05,Vietnam,na,704
1969-05,China,na,156
1969-05,Hong Kong,3860,344
1969-05,Japan,844,392
1969-05,United Kingdom,776,826
1969-05,France,na,250
1969-05,Germany,na,276
1969-06,Malaysia,10938,458
1969-06,Indonesia,4846,360
1969-06,Thailand,3987,764
1969-06,Philippines,1013,608
1969-06,Vietnam,na,704
1969-06,China,na,156
1969-06,Hong Kong,3219,344
1969-06,Japan,777,392
1969-06,United Kingdom,899,826
1969-06,France,na,250
1969-06,Germany,na,276
1969-07,Malaysia,13228,458
1969-07,Indonesia,5691,360
1969-07,Thailand,5075,764
1969-07,Philippines,1141,608
1969-07,Vietnam,na,704
1969-07,China,na,156
1969-07,Hong Kong,3973,344
1969-07,Japan,770,392
1969-07,United Kingdom,2672,826
1969-07,France,na,250
1969-07,Germany,na,276
1969-08,Malaysia,15569,458
1969-08,Indonesia,6574,360
1969-08,Thailand,4963,764
1969-08,Philippines,1001,608
1969-08,Vietnam,na,704
1969-08,China,na,156
1969-08,Hong Kong,3779,344
1969-08,Japan,858,392
1969-08,United Kingdom,1771,826
1969-08,France,na,250
1969-08,Germany,na,276
1969-09,Malaysia,13763,458
1969-09,Indonesia,6007,360
1969-09,Thailand,3631,764
1969-09,Philippines,814,608
1969-09,Vietnam,na,704
1969-09,China,na,156
1969-09,Hong Kong,3351,344
1969-09,Japan,846,392
1969-09,United Kingdom,1903,826
1969-09,France,na,250
1969-09,Germany,na,276
1969-10,Malaysia,13544,458
1969-10,Indonesia,7158,360
1969-10,Thailand,5516,764
1969-10,Philippines,1579,608
1969-10,Vietnam,na,704
1969-10,China,na,156
1969-10,Hong Kong,4616,344
1969-10,Japan,859,392
1969-10,United Kingdom,1119,826
1969-10,France,na,250
1969-10,Germany,na,276
1969-11,Malaysia,15314,458
1969-11,Indonesia,8201,360
1969-11,Thailand,5332,764
1969-11,Philippines,1204,608
1969-11,Vietnam,na,704
1969-11,China,na,156
1969-11,Hong Kong,4321,344
1969-11,Japan,867,392
1969-11,United Kingdom,891,826
1969-11,France,na,250
1969-11,Germany,na,276
1969-12,Malaysia,18669,458
1969-12,Indonesia,9009,360
1969-12,Thailand,4509,764
1969-12,Philippines,1451,608
1969-12,Vietnam,na,704
1969-12,China,na,156
1969-12,Hong Kong,4370,344
1969-12,Japan,924,392
1969-12,United Kingdom,3093,826
1969-12,France,na,250
1969-12,Germany,na,276
1970-01,Malaysia,16602,458
1970-01,Indonesia,8102,360
1970-01,Thailand,4481,764
1970-01,Philippines,1263,608
1970-01,Vietnam,na,704
1970-01,China,na,156
1970-01,Hong Kong,3498,344
1970-01,Japan,971,392
1970-01,United Kingdom,1430,826
1970-01,France,na,250
1970-01,Germany,na,276
1970-02,Malaysia,15710,458
1970-02,Indonesia,7650,360
1970-02,Thailand,3775,764
1970-02,Philippines,1236,608
1970-02,Vietnam,na,704
1970-02,China,na,156
1970-02,Hong Kong,3390,344
1970-02,Japan,889,392
1970-02,United Kingdom,832,826
1970-02,France,na,250
1970-02,Germany,na,276
1970-03,Malaysia,15906,458
1970-03,Indonesia,9008,360
1970-03,Thailand,4709,764
1970-03,Philippines,1234,608
1970-03,Vietnam,na,704
1970-03,China,na,156
1970-03,Hong Kong,3901,344
1970-03,Japan,897,392
1970-03,United Kingdom,1252,826
1970-03,France,na,250
1970-03,Germany,na,276
1970-04,Malaysia,17932,458
1970-04,Indonesia,9855,360
1970-04,Thailand,5821,764
1970-04,Philippines,1736,608
1970-04,Vietnam,na,704
1970-04,China,na,156
1970-04,Hong Kong,5289,344
1970-04,Japan,814,392
1970-04,United Kingdom,1988,826
1970-04,France,na,250
1970-04,Germany,na,276
1970-05,Malaysia,15914,458
1970-05,Indonesia,9504,360
1970-05,Thailand,6883,764
1970-05,Philippines,2130,608
1970-05,Vietnam,na,704
1970-05,China,na,156
1970-05,Hong Kong,5647,344
1970-05,Japan,978,392
1970-05,United Kingdom,1179,826
1970-05,France,na,250
1970-05,Germany,na,276
1970-06,Malaysia,15519,458
1970-06,Indonesia,9493,360
1970-06,Thailand,5672,764
1970-06,Philippines,1628,608
1970-06,Vietnam,na,704
1970-06,China,na,156
1970-06,Hong Kong,5063,344
1970-06,Japan,1092,392
1970-06,United Kingdom,1439,826
1970-06,France,na,250
1970-06,Germany,na,276
1970-07,Malaysia,17903,458
1970-07,Indonesia,10918,360
1970-07,Thailand,6684,764
1970-07,Philippines,2180,608
1970-07,Vietnam,na,704
1970-07,China,na,156
1970-07,Hong Kong,5927,344
1970-07,Japan,1062,392
1970-07,United Kingdom,3380,826
1970-07,France,na,250
1970-07,Germany,na,276
1970-08,Malaysia,20631,458
1970-08,Indonesia,12234,360
1970-08,Thailand,7735,764
1970-08,Philippines,2212,608
1970-08,Vietnam,na,704
1970-08,China,na,156
1970-08,Hong Kong,6230,344
1970-08,Japan,1307,392
1970-08,United Kingdom,2410,826
1970-08,France,na,250
1970-08,Germany,na,276
1970-09,Malaysia,17930,458
1970-09,Indonesia,9992,360
1970-09,Thailand,6490,764
1970-09,Philippines,2031,608
1970-09,Vietnam,na,704
1970-09,China,na,156
1970-09,Hong Kong,5511,344
1970-09,Japan,1017,392
1970-09,United Kingdom,2712,826
1970-09,France,na,250
1970-09,Germany,na,276
1970-10,Malaysia,16898,458
1970-10,Indonesia,10720,360
1970-10,Thailand,5758,764
1970-10,Philippines,1760,608
1970-10,Vietnam,na,704
1970-10,China,na,156
1970-10,Hong Kong,5250,344
1970-10,Japan,1096,392
1970-10,United Kingdom,1163,826
1970-10,France,na,250
1970-10,Germany,na,276
1970-11,Malaysia,18844,458
1970-11,Indonesia,11840,360
1970-11,Thailand,5436,764
1970-11,Philippines,1326,608
1970-11,Vietnam,na,704
1970-11,China,na,156
1970-11,Hong Kong,4742,344
1970-11,Japan,1115,392
1970-11,United Kingdom,1656,826
1970-11,France,na,250
1970-11,Germany,na,276
1970-12,Malaysia,21984,458
1970-12,Indonesia,13714,360
1970-12,Thailand,6196,764
1970-12,Philippines,1400,608
1970-12,Vietnam,na,704
1970-12,China,na,156
1970-12,Hong Kong,5534,344
1970-12,Japan,1273,392
1970-12,United Kingdom,2734,826
1970-12,France,na,250
1970-12,Germany,na,276
1971-01,Malaysia,21361,458
1971-01,Indonesia,12139,360
1971-01,Thailand,5436,764
1971-01,Philippines,1471,608
1971-01,Vietnam,na,704
1971-01,China,na,156
1971-01,Hong Kong,4223,344
1971-01,Japan,1123,392
1971-01,United Kingdom,2425,826
1971-01,France,na,250
1971-01,Germany,na,276
1971-02,Malaysia,18040,458
1971-02,Indonesia,10343,360
1971-02,Thailand,5520,764
1971-02,Philippines,1668,608
1971-02,Vietnam,na,704
1971-02,China,na,156
1971-02,Hong Kong,4370,344
1971-02,Japan,1262,392
1971-02,United Kingdom,1439,826
1971-02,France,na,250
1971-02,Germany,na,276
1971-03,Malaysia,18543,458
1971-03,Indonesia,12826,360
1971-03,Thailand,5324,764
1971-03,Philippines,1887,608
1971-03,Vietnam,na,704
1971-03,China,na,156
1971-03,Hong Kong,4510,344
1971-03,Japan,1241,392
1971-03,United Kingdom,1588,826
1971-03,France,na,250
1971-03,Germany,na,276
1971-04,Malaysia,21012,458
1971-04,Indonesia,14634,360
1971-04,Thailand,5813,764
1971-04,Philippines,2172,608
1971-04,Vietnam,na,704
1971-04,China,na,156
1971-04,Hong Kong,5766,344
1971-04,Japan,1412,392
1971-04,United Kingdom,1180,826
1971-04,France,na,250
1971-04,Germany,na,276
1971-05,Malaysia,19018,458
1971-05,Indonesia,14277,360
1971-05,Thailand,6103,764
1971-05,Philippines,2400,608
1971-05,Vietnam,na,704
1971-05,China,na,156
1971-05,Hong Kong,5810,344
1971-05,Japan,1299,392
1971-05,United Kingdom,1348,826
1971-05,France,na,250
1971-05,Germany,na,276
1971-06,Malaysia,17790,458
1971-06,Indonesia,12636,360
1971-06,Thailand,4685,764
1971-06,Philippines,2033,608
1971-06,Vietnam,na,704
1971-06,China,na,156
1971-06,Hong Kong,4986,344
1971-06,Japan,1200,392
1971-06,United Kingdom,1493,826
1971-06,France,na,250
1971-06,Germany,na,276
1971-07,Malaysia,20693,458
1971-07,Indonesia,13270,360
1971-07,Thailand,6118,764
1971-07,Philippines,2432,608
1971-07,Vietnam,na,704
1971-07,China,na,156
1971-07,Hong Kong,5583,344
1971-07,Japan,1208,392
1971-07,United Kingdom,3797,826
1971-07,France,na,250
1971-07,Germany,na,276
1971-08,Malaysia,23982,458
1971-08,Indonesia,16387,360
1971-08,Thailand,6690,764
1971-08,Philippines,2235,608
1971-08,Vietnam,na,704
1971-08,China,na,156
1971-08,Hong Kong,6055,344
1971-08,Japan,1309,392
1971-08,United Kingdom,3611,826
1971-08,France,na,250
1971-08,Germany,na,276
1971-09,Malaysia,20369,458
1971-09,Indonesia,13895,360
1971-09,Thailand,5720,764
1971-09,Philippines,2008,608
1971-09,Vietnam,na,704
1971-09,China,na,156
1971-09,Hong Kong,5136,344
1971-09,Japan,1255,392
1971-09,United Kingdom,4503,826
1971-09,France,na,250
1971-09,Germany,na,276
1971-10,Malaysia,21505,458
1971-10,Indonesia,14698,360
1971-10,Thailand,8583,764
1971-10,Philippines,2578,608
1971-10,Vietnam,na,704
1971-10,China,na,156
1971-10,Hong Kong,6883,344
1971-10,Japan,1606,392
1971-10,United Kingdom,4392,826
1971-10,France,na,250
1971-10,Germany,na,276
1971-11,Malaysia,24362,458
1971-11,Indonesia,13903,360
1971-11,Thailand,7146,764
1971-11,Philippines,1954,608
1971-11,Vietnam,na,704
1971-11,China,na,156
1971-11,Hong Kong,6361,344
1971-11,Japan,1289,392
1971-11,United Kingdom,3694,826
1971-11,France,na,250
1971-11,Germany,na,276
1971-12,Malaysia,28743,458
1971-12,Indonesia,18142,360
1971-12,Thailand,7082,764
1971-12,Philippines,1804,608
1971-12,Vietnam,na,704
1971-12,China,na,156
1971-12,Hong Kong,6921,344
1971-12,Japan,1460,392
1971-12,United Kingdom,4704,826
1971-12,France,na,250
1971-12,Germany,na,276
1972-01,Malaysia,23632,458
1972-01,Indonesia,13793,360
1972-01,Thailand,6737,764
1972-01,Philippines,1824,608
1972-01,Vietnam,na,704
1972-01,China,na,156
1972-01,Hong Kong,5082,344
1972-01,Japan,1390,392
1972-01,United Kingdom,5762,826
1972-01,France,na,250
1972-01,Germany,na,276
1972-02,Malaysia,24534,458
1972-02,Indonesia,14642,360
1972-02,Thailand,7272,764
1972-02,Philippines,1888,608
1972-02,Vietnam,na,704
1972-02,China,na,156
1972-02,Hong Kong,5053,344
1972-02,Japan,2253,392
1972-02,United Kingdom,5054,826
1972-02,France,na,250
1972-02,Germany,na,276
1972-03,Malaysia,23675,458
1972-03,Indonesia,16134,360
1972-03,Thailand,7314,764
1972-03,Philippines,1970,608
1972-03,Vietnam,na,704
1972-03,China,na,156
1972-03,Hong Kong,6079,344
1972-03,Japan,2368,392
1972-03,United Kingdom,4714,826
1972-03,France,na,250
1972-03,Germany,na,276
1972-04,Malaysia,23531,458
1972-04,Indonesia,15654,360
1972-04,Thailand,7485,764
1972-04,Philippines,2004,608
1972-04,Vietnam,na,704
1972-04,China,na,156
1972-04,Hong Kong,6534,344
1972-04,Japan,2264,392
1972-04,United Kingdom,3874,826
1972-04,France,na,250
1972-04,Germany,na,276
1972-05,Malaysia,22924,458
1972-05,Indonesia,15638,360
1972-05,Thailand,7795,764
1972-05,Philippines,2476,608
1972-05,Vietnam,na,704
1972-05,China,na,156
1972-05,Hong Kong,6993,344
1972-05,Japan,1886,392
1972-05,United Kingdom,4676,826
1972-05,France,na,250
1972-05,Germany,na,276
1972-06,Malaysia,22583,458
1972-06,Indonesia,15970,360
1972-06,Thailand,7309,764
1972-06,Philippines,1930,608
1972-06,Vietnam,na,704
1972-06,China,na,156
1972-06,Hong Kong,6556,344
1972-06,Japan,1659,392
1972-06,United Kingdom,5995,826
1972-06,France,na,250
1972-06,Germany,na,276
1972-07,Malaysia,23415,458
1972-07,Indonesia,16044,360
1972-07,Thailand,7492,764
1972-07,Philippines,2233,608
1972-07,Vietnam,na,704
1972-07,China,na,156
1972-07,Hong Kong,6913,344
1972-07,Japan,2078,392
1972-07,United Kingdom,8183,826
1972-07,France,na,250
1972-07,Germany,na,276
1972-08,Malaysia,25741,458
1972-08,Indonesia,19261,360
1972-08,Thailand,8274,764
1972-08,Philippines,2162,608
1972-08,Vietnam,na,704
1972-08,China,na,156
1972-08,Hong Kong,7562,344
1972-08,Japan,2381,392
1972-08,United Kingdom,8187,826
1972-08,France,na,250
1972-08,Germany,na,276
1972-09,Malaysia,24438,458
1972-09,Indonesia,16037,360
1972-09,Thailand,8110,764
1972-09,Philippines,1937,608
1972-09,Vietnam,na,704
1972-09,China,na,156
1972-09,Hong Kong,6564,344
1972-09,Japan,2223,392
1972-09,United Kingdom,8029,826
1972-09,France,na,250
1972-09,Germany,na,276
1972-10,Malaysia,23468,458
1972-10,Indonesia,17269,360
1972-10,Thailand,10841,764
1972-10,Philippines,1751,608
1972-10,Vietnam,na,704
1972-10,China,na,156
1972-10,Hong Kong,8687,344
1972-10,Japan,3022,392
1972-10,United Kingdom,7373,826
1972-10,France,na,250
1972-10,Germany,na,276
1972-11,Malaysia,29194,458
1972-11,Indonesia,16195,360
1972-11,Thailand,9968,764
1972-11,Philippines,1659,608
1972-11,Vietnam,na,704
1972-11,China,na,156
1972-11,Hong Kong,7833,344
1972-11,Japan,3238,392
1972-11,United Kingdom,6398,826
1972-11,France,na,250
1972-11,Germany,na,276
1972-12,Malaysia,33628,458
1972-12,Indonesia,21742,360
1972-12,Thailand,10329,764
1972-12,Philippines,1461,608
1972-12,Vietnam,na,704
1972-12,China,na,156
1972-12,Hong Kong,7657,344
1972-12,Japan,2835,392
1972-12,United Kingdom,7534,826
1972-12,France,na,250
1972-12,Germany,na,276
1973-01,Malaysia,29300,458
1973-01,Indonesia,19459,360
1973-01,Thailand,10958,764
1973-01,Philippines,1589,608
1973-01,Vietnam,na,704
1973-01,China,na,156
1973-01,Hong Kong,6727,344
1973-01,Japan,3085,392
1973-01,United Kingdom,6622,826
1973-01,France,na,250
1973-01,Germany,na,276
1973-02,Malaysia,31466,458
1973-02,Indonesia,16134,360
1973-02,Thailand,11237,764
1973-02,Philippines,1778,608
1973-02,Vietnam,na,704
1973-02,China,na,156
1973-02,Hong Kong,7899,344
1973-02,Japan,4227,392
1973-02,United Kingdom,5139,826
1973-02,France,na,250
1973-02,Germany,na,276
1973-03,Malaysia,30320,458
1973-03,Indonesia,19837,360
1973-03,Thailand,10490,764
1973-03,Philippines,1876,608
1973-03,Vietnam,na,704
1973-03,China,na,156
1973-03,Hong Kong,7716,344
1973-03,Japan,3255,392
1973-03,United Kingdom,5682,826
1973-03,France,na,250
1973-03,Germany,na,276
1973-04,Malaysia,33208,458
1973-04,Indonesia,23102,360
1973-04,Thailand,10899,764
1973-04,Philippines,2227,608
1973-04,Vietnam,na,704
1973-04,China,na,156
1973-04,Hong Kong,9150,344
1973-04,Japan,3229,392
1973-04,United Kingdom,5072,826
1973-04,France,na,250
1973-04,Germany,na,276
1973-05,Malaysia,30315,458
1973-05,Indonesia,21181,360
1973-05,Thailand,10402,764
1973-05,Philippines,2330,608
1973-05,Vietnam,na,704
1973-05,China,na,156
1973-05,Hong Kong,8570,344
1973-05,Japan,3610,392
1973-05,United Kingdom,5920,826
1973-05,France,na,250
1973-05,Germany,na,276
1973-06,Malaysia,31459,458
1973-06,Indonesia,20341,360
1973-06,Thailand,10110,764
1973-06,Philippines,2253,608
1973-06,Vietnam,na,704
1973-06,China,na,156
1973-06,Hong Kong,8184,344
1973-06,Japan,3471,392
1973-06,United Kingdom,6850,826
1973-06,France,na,250
1973-06,Germany,na,276
1973-07,Malaysia,33327,458
1973-07,Indonesia,22360,360
1973-07,Thailand,11361,764
1973-07,Philippines,2089,608
1973-07,Vietnam,na,704
1973-07,China,na,156
1973-07,Hong Kong,7910,344
1973-07,Japan,3311,392
1973-07,United Kingdom,8455,826
1973-07,France,na,250
1973-07,Germany,na,276
1973-08,Malaysia,33709,458
1973-08,Indonesia,25857,360
1973-08,Thailand,11749,764
1973-08,Philippines,2392,608
1973-08,Vietnam,na,704
1973-08,China,na,156
1973-08,Hong Kong,9055,344
1973-08,Japan,3621,392
1973-08,United Kingdom,8143,826
1973-08,France,na,250
1973-08,Germany,na,276
1973-09,Malaysia,34199,458
1973-09,Indonesia,22513,360
1973-09,Thailand,10401,764
1973-09,Philippines,2346,608
1973-09,Vietnam,na,704
1973-09,China,na,156
1973-09,Hong Kong,7949,344
1973-09,Japan,3104,392
1973-09,United Kingdom,8100,826
1973-09,France,na,250
1973-09,Germany,na,276
1973-10,Malaysia,34118,458
1973-10,Indonesia,24055,360
1973-10,Thailand,12781,764
1973-10,Philippines,2874,608
1973-10,Vietnam,na,704
1973-10,China,na,156
1973-10,Hong Kong,10397,344
1973-10,Japan,4213,392
1973-10,United Kingdom,8363,826
1973-10,France,na,250
1973-10,Germany,na,276
1973-11,Malaysia,38444,458
1973-11,Indonesia,22572,360
1973-11,Thailand,12395,764
1973-11,Philippines,2889,608
1973-11,Vietnam,na,704
1973-11,China,na,156
1973-11,Hong Kong,9667,344
1973-11,Japan,4628,392
1973-11,United Kingdom,7720,826
1973-11,France,na,250
1973-11,Germany,na,276
1973-12,Malaysia,41803,458
1973-12,Indonesia,29594,360
1973-12,Thailand,12625,764
1973-12,Philippines,2353,608
1973-12,Vietnam,na,704
1973-12,China,na,156
1973-12,Hong Kong,9498,344
1973-12,Japan,3786,392
1973-12,United Kingdom,6663,826
1973-12,France,na,250
1973-12,Germany,na,276
1974-01,Malaysia,36667,458
1974-01,Indonesia,25329,360
1974-01,Thailand,14131,764
1974-01,Philippines,2766,608
1974-01,Vietnam,na,704
1974-01,China,na,156
1974-01,Hong Kong,8083,344
1974-01,Japan,3907,392
1974-01,United Kingdom,6612,826
1974-01,France,na,250
1974-01,Germany,na,276
1974-02,Malaysia,30798,458
1974-02,Indonesia,20872,360
1974-02,Thailand,12030,764
1974-02,Philippines,2498,608
1974-02,Vietnam,na,704
1974-02,China,na,156
1974-02,Hong Kong,7652,344
1974-02,Japan,4298,392
1974-02,United Kingdom,5725,826
1974-02,France,na,250
1974-02,Germany,na,276
1974-03,Malaysia,33210,458
1974-03,Indonesia,23871,360
1974-03,Thailand,11246,764
1974-03,Philippines,2972,608
1974-03,Vietnam,na,704
1974-03,China,na,156
1974-03,Hong Kong,8397,344
1974-03,Japan,3809,392
1974-03,United Kingdom,6359,826
1974-03,France,na,250
1974-03,Germany,na,276
1974-04,Malaysia,35747,458
1974-04,Indonesia,26260,360
1974-04,Thailand,11207,764
1974-04,Philippines,3067,608
1974-04,Vietnam,na,704
1974-04,China,na,156
1974-04,Hong Kong,8615,344
1974-04,Japan,3287,392
1974-04,United Kingdom,4618,826
1974-04,France,na,250
1974-04,Germany,na,276
1974-05,Malaysia,32195,458
1974-05,Indonesia,24956,360
1974-05,Thailand,11347,764
1974-05,Philippines,3029,608
1974-05,Vietnam,na,704
1974-05,China,na,156
1974-05,Hong Kong,8435,344
1974-05,Japan,3052,392
1974-05,United Kingdom,4835,826
1974-05,France,na,250
1974-05,Germany,na,276
1974-06,Malaysia,34263,458
1974-06,Indonesia,25944,360
1974-06,Thailand,11106,764
1974-06,Philippines,3142,608
1974-06,Vietnam,na,704
1974-06,China,na,156
1974-06,Hong Kong,8615,344
1974-06,Japan,3108,392
1974-06,United Kingdom,8032,826
1974-06,France,na,250
1974-06,Germany,na,276
1974-07,Malaysia,34608,458
1974-07,Indonesia,26041,360
1974-07,Thailand,12228,764
