month,countries,value,country_code
1983-09,Japan,23070,392
1983-09,United Kingdom,13915,826
1983-09,France,na,250
1983-09,Germany,na,276
1983-10,Malaysia,69949,458
1983-10,Indonesia,47548,360
1983-10,Thailand,32538,764
1983-10,Philippines,8203,608
1983-10,Vietnam,na,704
1983-10,China,na,156
1983-10,Hong Kong,29750,344
1983-10,Japan,21412,392
1983-10,United Kingdom,9383,826
1983-10,France,na,250
1983-10,Germany,na,276
1983-11,Malaysia,81146,458
1983-11,Indonesia,46931,360
1983-11,Thailand,34072,764
1983-11,Philippines,9999,608
1983-11,Vietnam,na,704
1983-11,China,na,156
1983-11,Hong Kong,30401,344
1983-11,Japan,22057,392
1983-11,United Kingdom,7971,826
1983-11,France,na,250
1983-11,Germany,na,276
1983-12,Malaysia,100385,458
1983-12,Indonesia,48767,360
1983-12,Thailand,39482,764
1983-12,Philippines,10992,608
1983-12,Vietnam,na,704
1983-12,China,na,156
1983-12,Hong Kong,28732,344
1983-12,Japan,18497,392
1983-12,United Kingdom,9393,826
1983-12,France,na,250
1983-12,Germany,na,276
1984-01,Malaysia,76221,458
1984-01,Indonesia,43765,360
1984-01,Thailand,30983,764
1984-01,Philippines,8890,608
1984-01,Vietnam,na,704
1984-01,China,na,156
1984-01,Hong Kong,24027,344
1984-01,Japan,23040,392
1984-01,United Kingdom,9362,826
1984-01,France,na,250
1984-01,Germany,na,276
1984-02,Malaysia,74917,458
1984-02,Indonesia,40262,360
1984-02,Thailand,36492,764
1984-02,Philippines,8347,608
1984-02,Vietnam,na,704
1984-02,China,na,156
1984-02,Hong Kong,28156,344
1984-02,Japan,18406,392
1984-02,United Kingdom,8305,826
1984-02,France,na,250
1984-02,Germany,na,276
1984-03,Malaysia,77707,458
1984-03,Indonesia,41411,360
1984-03,Thailand,33480,764
1984-03,Philippines,9651,608
1984-03,Vietnam,na,704
1984-03,China,na,156
1984-03,Hong Kong,27178,344
1984-03,Japan,24263,392
1984-03,United Kingdom,9979,826
1984-03,France,na,250
1984-03,Germany,na,276
1984-04,Malaysia,83832,458
1984-04,Indonesia,42592,360
1984-04,Thailand,36006,764
1984-04,Philippines,9706,608
1984-04,Vietnam,na,704
1984-04,China,na,156
1984-04,Hong Kong,32826,344
1984-04,Japan,21048,392
1984-04,United Kingdom,12066,826
1984-04,France,na,250
1984-04,Germany,na,276
1984-05,Malaysia,83502,458
1984-05,Indonesia,44580,360
1984-05,Thailand,37707,764
1984-05,Philippines,9947,608
1984-05,Vietnam,na,704
1984-05,China,na,156
1984-05,Hong Kong,34388,344
1984-05,Japan,24499,392
1984-05,United Kingdom,12055,826
1984-05,France,na,250
1984-05,Germany,na,276
1984-06,Malaysia,78669,458
1984-06,Indonesia,42687,360
1984-06,Thailand,34791,764
1984-06,Philippines,10142,608
1984-06,Vietnam,na,704
1984-06,China,na,156
1984-06,Hong Kong,33500,344
1984-06,Japan,23967,392
1984-06,United Kingdom,11626,826
1984-06,France,na,250
1984-06,Germany,na,276
1984-07,Malaysia,77771,458
1984-07,Indonesia,59999,360
1984-07,Thailand,35076,764
1984-07,Philippines,9921,608
1984-07,Vietnam,na,704
1984-07,China,na,156
1984-07,Hong Kong,28940,344
1984-07,Japan,20772,392
1984-07,United Kingdom,13024,826
1984-07,France,na,250
1984-07,Germany,na,276
1984-08,Malaysia,83294,458
1984-08,Indonesia,46309,360
1984-08,Thailand,37153,764
1984-08,Philippines,10620,608
1984-08,Vietnam,na,704
1984-08,China,na,156
1984-08,Hong Kong,38653,344
1984-08,Japan,30039,392
1984-08,United Kingdom,13603,826
1984-08,France,na,250
1984-08,Germany,na,276
1984-09,Malaysia,75558,458
1984-09,Indonesia,44774,360
1984-09,Thailand,33572,764
1984-09,Philippines,9340,608
1984-09,Vietnam,na,704
1984-09,China,na,156
1984-09,Hong Kong,33692,344
1984-09,Japan,24270,392
1984-09,United Kingdom,13114,826
1984-09,France,na,250
1984-09,Germany,na,276
1984-10,Malaysia,78066,458
1984-10,Indonesia,45398,360
1984-10,Thailand,37465,764
1984-10,Philippines,10617,608
1984-10,Vietnam,na,704
1984-10,China,na,156
1984-10,Hong Kong,33023,344
1984-10,Japan,21113,392
1984-10,United Kingdom,8705,826
1984-10,France,na,250
1984-10,Germany,na,276
1984-11,Malaysia,86508,458
1984-11,Indonesia,44257,360
1984-11,Thailand,40121,764
1984-11,Philippines,10589,608
1984-11,Vietnam,na,704
1984-11,China,na,156
1984-11,Hong Kong,34768,344
1984-11,Japan,23405,392
1984-11,United Kingdom,9266,826
1984-11,France,na,250
1984-11,Germany,na,276
1984-12,Malaysia,105431,458
1984-12,Indonesia,46234,360
1984-12,Thailand,47960,764
1984-12,Philippines,13653,608
1984-12,Vietnam,na,704
1984-12,China,na,156
1984-12,Hong Kong,32869,344
1984-12,Japan,21176,392
1984-12,United Kingdom,10162,826
1984-12,France,na,250
1984-12,Germany,na,276
1985-01,Malaysia,73234,458
1985-01,Indonesia,42543,360
1985-01,Thailand,37238,764
1985-01,Philippines,9285,608
1985-01,Vietnam,na,704
1985-01,China,na,156
1985-01,Hong Kong,26600,344
1985-01,Japan,23663,392
1985-01,United Kingdom,10729,826
1985-01,France,na,250
1985-01,Germany,na,276
1985-02,Malaysia,81668,458
1985-02,Indonesia,38522,360
1985-02,Thailand,42066,764
1985-02,Philippines,8917,608
1985-02,Vietnam,na,704
1985-02,China,na,156
1985-02,Hong Kong,29019,344
1985-02,Japan,23330,392
1985-02,United Kingdom,8684,826
1985-02,France,na,250
1985-02,Germany,na,276
1985-03,Malaysia,84108,458
1985-03,Indonesia,42054,360
1985-03,Thailand,41999,764
1985-03,Philippines,10523,608
1985-03,Vietnam,na,704
1985-03,China,na,156
1985-03,Hong Kong,33995,344
1985-03,Japan,30043,392
1985-03,United Kingdom,12808,826
1985-03,France,na,250
1985-03,Germany,na,276
1985-04,Malaysia,82584,458
1985-04,Indonesia,40786,360
1985-04,Thailand,38245,764
1985-04,Philippines,8915,608
1985-04,Vietnam,na,704
1985-04,China,na,156
1985-04,Hong Kong,33134,344
1985-04,Japan,24541,392
1985-04,United Kingdom,15402,826
1985-04,France,na,250
1985-04,Germany,na,276
1985-05,Malaysia,74484,458
1985-05,Indonesia,40708,360
1985-05,Thailand,37513,764
1985-05,Philippines,8682,608
1985-05,Vietnam,na,704
1985-05,China,na,156
1985-05,Hong Kong,33698,344
1985-05,Japan,26395,392
1985-05,United Kingdom,14348,826
1985-05,France,na,250
1985-05,Germany,na,276
1985-06,Malaysia,86899,458
1985-06,Indonesia,47133,360
1985-06,Thailand,42352,764
1985-06,Philippines,8747,608
1985-06,Vietnam,na,704
1985-06,China,na,156
1985-06,Hong Kong,39024,344
1985-06,Japan,28378,392
1985-06,United Kingdom,14651,826
1985-06,France,na,250
1985-06,Germany,na,276
1985-07,Malaysia,76439,458
1985-07,Indonesia,60293,360
1985-07,Thailand,34040,764
1985-07,Philippines,7996,608
1985-07,Vietnam,na,704
1985-07,China,na,156
1985-07,Hong Kong,29411,344
1985-07,Japan,24009,392
1985-07,United Kingdom,14818,826
1985-07,France,na,250
1985-07,Germany,na,276
1985-08,Malaysia,86950,458
1985-08,Indonesia,44924,360
1985-08,Thailand,40127,764
1985-08,Philippines,8228,608
1985-08,Vietnam,na,704
1985-08,China,na,156
1985-08,Hong Kong,38285,344
1985-08,Japan,33037,392
1985-08,United Kingdom,16329,826
1985-08,France,na,250
1985-08,Germany,na,276
1985-09,Malaysia,72785,458
1985-09,Indonesia,43797,360
1985-09,Thailand,30475,764
1985-09,Philippines,7757,608
1985-09,Vietnam,na,704
1985-09,China,na,156
1985-09,Hong Kong,33329,344
1985-09,Japan,26728,392
1985-09,United Kingdom,15629,826
1985-09,France,na,250
1985-09,Germany,na,276
1985-10,Malaysia,71006,458
1985-10,Indonesia,45089,360
1985-10,Thailand,36021,764
1985-10,Philippines,7939,608
1985-10,Vietnam,na,704
1985-10,China,na,156
1985-10,Hong Kong,34407,344
1985-10,Japan,21318,392
1985-10,United Kingdom,10090,826
1985-10,France,na,250
1985-10,Germany,na,276
1985-11,Malaysia,80864,458
1985-11,Indonesia,45365,360
1985-11,Thailand,38977,764
1985-11,Philippines,8908,608
1985-11,Vietnam,na,704
1985-11,China,na,156
1985-11,Hong Kong,32672,344
1985-11,Japan,22580,392
1985-11,United Kingdom,11437,826
1985-11,France,na,250
1985-11,Germany,na,276
1985-12,Malaysia,100817,458
1985-12,Indonesia,49422,360
1985-12,Thailand,47839,764
1985-12,Philippines,12271,608
1985-12,Vietnam,na,704
1985-12,China,na,156
1985-12,Hong Kong,31489,344
1985-12,Japan,21154,392
1985-12,United Kingdom,11295,826
1985-12,France,na,250
1985-12,Germany,na,276
1986-01,Malaysia,71376,458
1986-01,Indonesia,44168,360
1986-01,Thailand,35766,764
1986-01,Philippines,7848,608
1986-01,Vietnam,na,704
1986-01,China,na,156
1986-01,Hong Kong,26919,344
1986-01,Japan,26956,392
1986-01,United Kingdom,13039,826
1986-01,France,2189,250
1986-01,Germany,4770,276
1986-02,Malaysia,76620,458
1986-02,Indonesia,39669,360
1986-02,Thailand,42049,764
1986-02,Philippines,6290,608
1986-02,Vietnam,na,704
1986-02,China,na,156
1986-02,Hong Kong,29632,344
1986-02,Japan,26706,392
1986-02,United Kingdom,9890,826
1986-02,France,2131,250
1986-02,Germany,3749,276
1986-03,Malaysia,75465,458
1986-03,Indonesia,41350,360
1986-03,Thailand,40586,764
1986-03,Philippines,8849,608
1986-03,Vietnam,na,704
1986-03,China,na,156
1986-03,Hong Kong,30094,344
1986-03,Japan,27813,392
1986-03,United Kingdom,14307,826
1986-03,France,2970,250
1986-03,Germany,4619,276
1986-04,Malaysia,70657,458
1986-04,Indonesia,37865,360
1986-04,Thailand,36544,764
1986-04,Philippines,8576,608
1986-04,Vietnam,na,704
1986-04,China,na,156
1986-04,Hong Kong,32510,344
1986-04,Japan,23099,392
1986-04,United Kingdom,15860,826
1986-04,France,2929,250
1986-04,Germany,5065,276
1986-05,Malaysia,67391,458
1986-05,Indonesia,39718,360
1986-05,Thailand,35754,764
1986-05,Philippines,9821,608
1986-05,Vietnam,na,704
1986-05,China,na,156
1986-05,Hong Kong,32461,344
1986-05,Japan,22542,392
1986-05,United Kingdom,15820,826
1986-05,France,3049,250
1986-05,Germany,5007,276
1986-06,Malaysia,78507,458
1986-06,Indonesia,52098,360
1986-06,Thailand,40185,764
1986-06,Philippines,9645,608
1986-06,Vietnam,na,704
1986-06,China,na,156
1986-06,Hong Kong,34967,344
1986-06,Japan,23468,392
1986-06,United Kingdom,14249,826
1986-06,France,3118,250
1986-06,Germany,3593,276
1986-07,Malaysia,72138,458
1986-07,Indonesia,56888,360
1986-07,Thailand,36945,764
1986-07,Philippines,8629,608
1986-07,Vietnam,na,704
1986-07,China,na,156
1986-07,Hong Kong,30988,344
1986-07,Japan,22520,392
1986-07,United Kingdom,15794,826
1986-07,France,3280,250
1986-07,Germany,4233,276
1986-08,Malaysia,78718,458
1986-08,Indonesia,46886,360
1986-08,Thailand,39364,764
1986-08,Philippines,9064,608
1986-08,Vietnam,na,704
1986-08,China,na,156
1986-08,Hong Kong,40068,344
1986-08,Japan,35224,392
1986-08,United Kingdom,17092,826
1986-08,France,3517,250
1986-08,Germany,5747,276
1986-09,Malaysia,68053,458
1986-09,Indonesia,41661,360
1986-09,Thailand,35535,764
1986-09,Philippines,8582,608
1986-09,Vietnam,na,704
1986-09,China,na,156
1986-09,Hong Kong,38139,344
1986-09,Japan,26672,392
1986-09,United Kingdom,16669,826
1986-09,France,2876,250
1986-09,Germany,4772,276
1986-10,Malaysia,69147,458
1986-10,Indonesia,43004,360
1986-10,Thailand,41684,764
1986-10,Philippines,8623,608
1986-10,Vietnam,na,704
1986-10,China,na,156
1986-10,Hong Kong,35743,344
1986-10,Japan,22581,392
1986-10,United Kingdom,11738,826
1986-10,France,2692,250
1986-10,Germany,4017,276
1986-11,Malaysia,73977,458
1986-11,Indonesia,46350,360
1986-11,Thailand,44384,764
1986-11,Philippines,9937,608
1986-11,Vietnam,na,704
1986-11,China,na,156
1986-11,Hong Kong,35312,344
1986-11,Japan,24640,392
1986-11,United Kingdom,12856,826
1986-11,France,2998,250
1986-11,Germany,4457,276
1986-12,Malaysia,94475,458
1986-12,Indonesia,48813,360
1986-12,Thailand,52466,764
1986-12,Philippines,11873,608
1986-12,Vietnam,na,704
1986-12,China,na,156
1986-12,Hong Kong,35170,344
1986-12,Japan,21835,392
1986-12,United Kingdom,13190,826
1986-12,France,2471,250
1986-12,Germany,3655,276
1987-01,Malaysia,77937,458
1987-01,Indonesia,46845,360
1987-01,Thailand,43991,764
1987-01,Philippines,8400,608
1987-01,Vietnam,na,704
1987-01,China,1176,156
1987-01,Hong Kong,31297,344
1987-01,Japan,29892,392
1987-01,United Kingdom,15263,826
1987-01,France,2492,250
1987-01,Germany,4382,276
1987-02,Malaysia,69090,458
1987-02,Indonesia,37585,360
1987-02,Thailand,44081,764
1987-02,Philippines,7007,608
1987-02,Vietnam,na,704
1987-02,China,1020,156
1987-02,Hong Kong,35019,344
1987-02,Japan,27539,392
1987-02,United Kingdom,11344,826
1987-02,France,1897,250
1987-02,Germany,3788,276
1987-03,Malaysia,73676,458
1987-03,Indonesia,41603,360
1987-03,Thailand,45586,764
1987-03,Philippines,9331,608
1987-03,Vietnam,na,704
1987-03,China,1918,156
1987-03,Hong Kong,37659,344
1987-03,Japan,32670,392
1987-03,United Kingdom,16529,826
1987-03,France,2644,250
1987-03,Germany,4786,276
1987-04,Malaysia,77942,458
1987-04,Indonesia,38776,360
1987-04,Thailand,43849,764
1987-04,Philippines,9235,608
1987-04,Vietnam,na,704
1987-04,China,3444,156
1987-04,Hong Kong,36578,344
1987-04,Japan,25826,392
1987-04,United Kingdom,17671,826
1987-04,France,2809,250
1987-04,Germany,5389,276
1987-05,Malaysia,75110,458
1987-05,Indonesia,39807,360
1987-05,Thailand,46925,764
1987-05,Philippines,9431,608
1987-05,Vietnam,na,704
1987-05,China,3360,156
1987-05,Hong Kong,36774,344
1987-05,Japan,31529,392
1987-05,United Kingdom,17734,826
1987-05,France,2922,250
1987-05,Germany,5296,276
1987-06,Malaysia,85541,458
1987-06,Indonesia,56403,360
1987-06,Thailand,50036,764
1987-06,Philippines,9620,608
1987-06,Vietnam,na,704
1987-06,China,3383,156
1987-06,Hong Kong,36569,344
1987-06,Japan,30004,392
1987-06,United Kingdom,15668,826
1987-06,France,2920,250
1987-06,Germany,4424,276
1987-07,Malaysia,80145,458
1987-07,Indonesia,63080,360
1987-07,Thailand,49626,764
1987-07,Philippines,8554,608
1987-07,Vietnam,na,704
1987-07,China,1891,156
1987-07,Hong Kong,34247,344
1987-07,Japan,33682,392
1987-07,United Kingdom,16186,826
1987-07,France,3275,250
1987-07,Germany,4794,276
1987-08,Malaysia,89173,458
1987-08,Indonesia,52562,360
1987-08,Thailand,53498,764
1987-08,Philippines,9390,608
1987-08,Vietnam,na,704
1987-08,China,2368,156
1987-08,Hong Kong,41157,344
1987-08,Japan,44335,392
1987-08,United Kingdom,17547,826
1987-08,France,3960,250
1987-08,Germany,5582,276
1987-09,Malaysia,72101,458
1987-09,Indonesia,45676,360
1987-09,Thailand,41778,764
1987-09,Philippines,8693,608
1987-09,Vietnam,na,704
1987-09,China,3516,156
1987-09,Hong Kong,36776,344
1987-09,Japan,35333,392
1987-09,United Kingdom,18081,826
1987-09,France,3029,250
1987-09,Germany,4915,276
1987-10,Malaysia,72455,458
1987-10,Indonesia,49312,360
1987-10,Thailand,49747,764
1987-10,Philippines,9119,608
1987-10,Vietnam,na,704
1987-10,China,3783,156
1987-10,Hong Kong,38595,344
1987-10,Japan,30687,392
1987-10,United Kingdom,13612,826
1987-10,France,3115,250
1987-10,Germany,5248,276
1987-11,Malaysia,78358,458
1987-11,Indonesia,54496,360
1987-11,Thailand,53526,764
1987-11,Philippines,10507,608
1987-11,Vietnam,na,704
1987-11,China,2835,156
1987-11,Hong Kong,36093,344
1987-11,Japan,33071,392
1987-11,United Kingdom,13315,826
1987-11,France,3140,250
1987-11,Germany,5539,276
1987-12,Malaysia,99887,458
1987-12,Indonesia,59275,360
1987-12,Thailand,66313,764
1987-12,Philippines,12660,608
1987-12,Vietnam,na,704
1987-12,China,2335,156
1987-12,Hong Kong,33825,344
1987-12,Japan,28194,392
1987-12,United Kingdom,12636,826
1987-12,France,2858,250
1987-12,Germany,3783,276
1988-01,Malaysia,72571,458
1988-01,Indonesia,50082,360
1988-01,Thailand,47855,764
1988-01,Philippines,9418,608
1988-01,Vietnam,na,704
1988-01,China,1631,156
1988-01,Hong Kong,29815,344
1988-01,Japan,35475,392
1988-01,United Kingdom,16733,826
1988-01,France,2485,250
1988-01,Germany,5713,276
1988-02,Malaysia,82868,458
1988-02,Indonesia,50801,360
1988-02,Thailand,52314,764
1988-02,Philippines,9326,608
1988-02,Vietnam,na,704
1988-02,China,2541,156
1988-02,Hong Kong,32463,344
1988-02,Japan,33317,392
1988-02,United Kingdom,15195,826
1988-02,France,2684,250
1988-02,Germany,4704,276
1988-03,Malaysia,82354,458
1988-03,Indonesia,51858,360
1988-03,Thailand,52639,764
1988-03,Philippines,10933,608
1988-03,Vietnam,na,704
1988-03,China,2566,156
1988-03,Hong Kong,37382,344
1988-03,Japan,42189,392
1988-03,United Kingdom,19744,826
1988-03,France,2930,250
1988-03,Germany,6096,276
1988-04,Malaysia,80605,458
1988-04,Indonesia,47342,360
1988-04,Thailand,50864,764
1988-04,Philippines,10636,608
1988-04,Vietnam,na,704
1988-04,China,3617,156
1988-04,Hong Kong,35943,344
1988-04,Japan,37112,392
1988-04,United Kingdom,20538,826
1988-04,France,3599,250
1988-04,Germany,6307,276
1988-05,Malaysia,78701,458
1988-05,Indonesia,51489,360
1988-05,Thailand,53081,764
1988-05,Philippines,10585,608
1988-05,Vietnam,na,704
1988-05,China,3992,156
1988-05,Hong Kong,34921,344
1988-05,Japan,39356,392
1988-05,United Kingdom,20674,826
1988-05,France,3000,250
1988-05,Germany,5744,276
1988-06,Malaysia,88872,458
1988-06,Indonesia,57562,360
1988-06,Thailand,53213,764
1988-06,Philippines,11135,608
1988-06,Vietnam,na,704
1988-06,China,3752,156
1988-06,Hong Kong,34457,344
1988-06,Japan,40265,392
1988-06,United Kingdom,21516,826
1988-06,France,2714,250
1988-06,Germany,5867,276
1988-07,Malaysia,86804,458
1988-07,Indonesia,72123,360
1988-07,Thailand,51955,764
1988-07,Philippines,9352,608
1988-07,Vietnam,na,704
1988-07,China,2158,156
1988-07,Hong Kong,33246,344
1988-07,Japan,41799,392
1988-07,United Kingdom,21497,826
1988-07,France,2613,250
1988-07,Germany,5859,276
1988-08,Malaysia,92774,458
1988-08,Indonesia,58036,360
1988-08,Thailand,59270,764
1988-08,Philippines,9859,608
1988-08,Vietnam,na,704
1988-08,China,2414,156
1988-08,Hong Kong,40928,344
1988-08,Japan,47272,392
1988-08,United Kingdom,24189,826
1988-08,France,4288,250
1988-08,Germany,7370,276
1988-09,Malaysia,82763,458
1988-09,Indonesia,52278,360
1988-09,Thailand,50128,764
1988-09,Philippines,10209,608
1988-09,Vietnam,na,704
1988-09,China,4009,156
1988-09,Hong Kong,37823,344
1988-09,Japan,44898,392
1988-09,United Kingdom,24141,826
1988-09,France,3221,250
1988-09,Germany,6710,276
1988-10,Malaysia,84512,458
1988-10,Indonesia,56018,360
1988-10,Thailand,55670,764
1988-10,Philippines,10574,608
1988-10,Vietnam,na,704
1988-10,China,3600,156
1988-10,Hong Kong,37449,344
1988-10,Japan,41269,392
1988-10,United Kingdom,18396,826
1988-10,France,3302,250
1988-10,Germany,6480,276
1988-11,Malaysia,92679,458
1988-11,Indonesia,64879,360
1988-11,Thailand,66442,764
1988-11,Philippines,12018,608
1988-11,Vietnam,na,704
1988-11,China,2933,156
1988-11,Hong Kong,37681,344
1988-11,Japan,43385,392
1988-11,United Kingdom,17667,826
1988-11,France,4460,250
1988-11,Germany,7038,276
1988-12,Malaysia,112578,458
1988-12,Indonesia,71327,360
1988-12,Thailand,71026,764
1988-12,Philippines,14140,608
1988-12,Vietnam,na,704
1988-12,China,2578,156
1988-12,Hong Kong,35869,344
1988-12,Japan,39559,392
1988-12,United Kingdom,17251,826
1988-12,France,3145,250
1988-12,Germany,6231,276
1989-01,Malaysia,87205,458
1989-01,Indonesia,59069,360
1989-01,Thailand,56782,764
1989-01,Philippines,10932,608
1989-01,Vietnam,na,704
1989-01,China,1989,156
1989-01,Hong Kong,32727,344
1989-01,Japan,46817,392
1989-01,United Kingdom,20061,826
1989-01,France,3320,250
1989-01,Germany,7493,276
1989-02,Malaysia,90309,458
1989-02,Indonesia,57909,360
1989-02,Thailand,60396,764
1989-02,Philippines,11657,608
1989-02,Vietnam,na,704
1989-02,China,2387,156
1989-02,Hong Kong,34222,344
1989-02,Japan,42342,392
1989-02,United Kingdom,16418,826
1989-02,France,2724,250
1989-02,Germany,6459,276
1989-03,Malaysia,94117,458
1989-03,Indonesia,61201,360
1989-03,Thailand,68023,764
1989-03,Philippines,12231,608
1989-03,Vietnam,na,704
1989-03,China,3022,156
1989-03,Hong Kong,38936,344
1989-03,Japan,52625,392
1989-03,United Kingdom,23362,826
1989-03,France,3963,250
1989-03,Germany,9260,276
1989-04,Malaysia,87401,458
1989-04,Indonesia,53007,360
1989-04,Thailand,57298,764
1989-04,Philippines,12048,608
1989-04,Vietnam,na,704
1989-04,China,3807,156
1989-04,Hong Kong,35512,344
1989-04,Japan,45218,392
1989-04,United Kingdom,23776,826
1989-04,France,3910,250
1989-04,Germany,9557,276
1989-05,Malaysia,91169,458
1989-05,Indonesia,64222,360
1989-05,Thailand,63142,764
1989-05,Philippines,12745,608
1989-05,Vietnam,na,704
1989-05,China,4379,156
1989-05,Hong Kong,34433,344
1989-05,Japan,48347,392
1989-05,United Kingdom,21338,826
1989-05,France,3481,250
1989-05,Germany,7213,276
1989-06,Malaysia,96664,458
1989-06,Indonesia,66045,360
1989-06,Thailand,60462,764
1989-06,Philippines,12044,608
1989-06,Vietnam,na,704
1989-06,China,2195,156
1989-06,Hong Kong,32360,344
1989-06,Japan,54604,392
1989-06,United Kingdom,20765,826
1989-06,France,3269,250
1989-06,Germany,6439,276
1989-07,Malaysia,97821,458
1989-07,Indonesia,83888,360
1989-07,Thailand,61072,764
1989-07,Philippines,11949,608
1989-07,Vietnam,na,704
1989-07,China,1909,156
